id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42972199.0,"Private Terrace, Putt-Putt, Ping Pong, and More",293742020,New Orleans Luxury,,Central Business District,29.94625,-90.06514,Entire home/apt,282.0,1,18,2024-02-24,0.51,41,0,5,"19STR-25201, 20-OSTR-00330"
42983556.0,Perfect&SafeLocation-Lower Garden-GatedPARKING,262533084,Casa,,Lower Garden District,29.93292,-90.07474,Entire home/apt,277.0,4,86,2024-02-27,2.67,2,145,30,"19-RSTR-26767, 19-OSTR-26766"
43011596.0,Home Away from Home,53372927,Maxie And Lydia,,Central Business District,29.95033,-90.07282,Entire home/apt,145.0,2,111,2024-03-06,2.68,6,159,35,"20-CSTR-21336, 22-OSTR-17266"
41336401.0,Clio Suite - La Belle Esplanade,276832831,Matthew,,Treme - Lafitte,29.97192,-90.07405,Private room,229.0,30,0,,,4,227,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43066689.0,Modern Lux Home Near Street Cars and Whole Foods,393425768,Sam,,Tulane - Gravier,29.96541,-90.08727,Entire home/apt,186.0,1,139,2024-02-25,3.05,35,305,26,"21-CSTR-14290, 21-OSTR-12387"
43069914.0,New Orleans Home with a View,53372927,Maxie And Lydia,,Central Business District,29.95025,-90.07089,Entire home/apt,145.0,2,116,2024-02-24,2.57,6,151,30,"21-CSTR-16666, 22-OSTR-17266"
43088011.0,Stylish Arts District Loft in Historic Building,225450774,Diane,,Lower Garden District,29.94185,-90.06755,Entire home/apt,90.0,90,3,2023-10-07,0.09,1,346,1,
43097492.0,5240 Glouster Rd Sweet home,342770497,Antonio,,West Lake Forest,30.02569,-89.98361,Private room,,1,0,,,1,0,0,"19STR-12460, 19-OSTR-7561"
43105793.0,Private Modern 2 bedroom,210824558,Adaysia,,Village De Lest,30.04145,-89.90885,Entire home/apt,,1,0,,,1,0,0,
43109838.0,Stay in this Home!,53372927,Maxie And Lydia,,Central Business District,29.95137,-90.07081,Entire home/apt,148.0,2,125,2024-03-07,2.8,6,164,38,"20-CSTR-22569, 22-OSTR-17266"
43205889.0,Warehouse District | Penthouse | Chic Two Bedroom,342910048,LiivUP,,Lower Garden District,29.94378,-90.06942,Entire home/apt,342.0,1,46,2024-02-23,1.27,19,275,16,"20STR-02626, 20-OSTR-02626"
41336890.0,Les Pêches Suite - La Belle Esplanade,276832831,Matthew,,Treme - Lafitte,29.97221,-90.07487,Private room,229.0,30,0,,,4,237,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
41338097.0,Les Fleurs - La Belle Esplanade,276832831,Matthew,,Treme - Lafitte,29.97244,-90.07382,Private room,209.0,30,0,,,4,223,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43206037.0,Rathbone Mansions - Superior Queen,180010620,Rathbone,,Treme - Lafitte,29.96625,-90.06476,Private room,181.0,1,14,2024-02-12,0.42,5,315,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43206039.0,Rathbone Mansions - Superior King,180010620,Rathbone,,Seventh Ward,29.96797,-90.06639,Private room,191.0,1,35,2024-02-16,0.74,5,321,12,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43206041.0,Rathbone Mansions - Two Queen Suite,180010620,Rathbone,,Treme - Lafitte,29.96637,-90.06663,Private room,199.0,1,11,2023-10-29,0.3,5,0,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43206043.0,Rathbone Mansions - Queen and Twin Suite,180010620,Rathbone,,Treme - Lafitte,29.96586,-90.065,Private room,204.0,1,4,2023-04-25,0.09,5,288,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
41341151.0,A charming one-bed near the hospital,349162641,David,,West Riverside,29.916651,-90.118561,Entire home/apt,102.0,1,112,2024-02-19,2.26,41,150,19,"22-CSTR-04302, 22-OSTR-02236"
41341522.0,Elegant Uptown Hideaway,349162641,David,,West Riverside,29.91697686,-90.11750624,Entire home/apt,119.0,2,112,2024-02-24,2.25,41,203,32,"22-CSTR-04295, 22-OSTR-02236"
43230553.0,Stately 4 bed Mansion- with tons of OUTDOOR space,35732131,Allen,,Broadmoor,29.94467,-90.10409,Entire home/apt,1500.0,4,5,2023-05-22,0.2,1,279,1,"23STR-23618, 23OSTR-23618"
43237838.0,Steps to Quarter & Frenchmen #1,344300832,Ann,,Marigny,29.96386719,-90.05928802,Entire home/apt,175.0,3,11,2024-03-05,2.58,6,0,11,"23-STR-09833, 23-OSTR-09833"
43238187.0,Steps to Quarter & Frenchmen #4,344300832,Ann,,Marigny,29.96386719,-90.05928802,Entire home/apt,149.0,3,7,2024-03-03,1.58,6,172,7,"23-CSTR-09833, 23-OSTR-09833"
41342392.0,Le Pelican Suite - La Belle Esplanade,276832831,Matthew,,Treme - Lafitte,29.97248,-90.07561,Private room,220.0,30,0,,,4,231,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
44190485.0,Mid-city apartment 10 mins away from downtown,11372242,Thiamanti,,Mid-City,29.97099,-90.10619,Entire home/apt,126.0,2,46,2024-01-26,1.04,46,44,9,"22STR-25152, 22-ostr-12345"
43258824.0,New Historic Upscale 5br- Great for Groups!,112910785,Marigny,,Central City,29.93696,-90.08018,Entire home/apt,209.0,3,36,2024-01-29,0.79,65,283,8,"21-CSTR-12377, 20-ostr-00044"
44191036.0,Pink Door Garden Cottage - Walk to the Streetcars!,129080932,Alexandra And Aldo,,Milan,29.93484,-90.09535,Entire home/apt,,30,221,2024-02-21,5.3,9,0,57,"21-RSTR-12129, 23-OSTR-02575"
43259410.0,Fabulous home sleeps 6 in downtown NOLA!,344462463,Fiyo,,Seventh Ward,29.98001,-90.06585,Entire home/apt,105.0,2,41,2024-02-25,0.89,1,144,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43267365.0,Relaxing Home | Heated Pool & Spa,330429992,Pat,,Lower Garden District,29.92427,-90.076,Entire home/apt,637.0,1,133,2024-02-24,2.82,2,273,50,"22-CSTR-10734, 21-OSTR-18670"
43327374.0,Beautiful Historic House Near St Charles Avenue,855581,Carol,,Central City,29.93366,-90.09252,Entire home/apt,104.0,30,0,,,1,268,0,
43357212.0,French Quarter Favorite with Free Parking,20630068,Kimberly,,Marigny,29.96527,-90.06104,Entire home/apt,199.0,3,63,2024-02-25,1.49,2,305,19,"21-RSTR-20134, 22-OSTR-00591"
44205994.0,In the Treme - 4 blocks to French Quarter,23376108,Carlos,,Treme - Lafitte,29.9664,-90.0702,Entire home/apt,158.0,3,118,2024-02-14,2.7,2,118,13,"20STR-24536, 20-OSTR-01697"
43379348.0,**45% OFF**PRIME Nola LOCATION! 4BR/Sleeps 10!,240492406,Jean,,Central City,29.93682,-90.09177,Entire home/apt,,2,1,2020-09-16,0.02,7,0,0,"19STR-66232, 20-OSTR-1336"
43386854.0,**45% OFF**PRIME Nola LOCATION! 4BR/Sleeps 8!!!,240492406,Jean,,Milan,29.93523,-90.09403,Entire home/apt,,2,1,2020-07-26,0.02,7,0,0,"19STR-66232, 20-OSTR-1336"
44249346.0,Luxury Historic Home | Near FQ,312046089,Sonny,,Lower Garden District,29.94294,-90.06578,Entire home/apt,943.0,1,126,2024-02-22,2.88,14,275,32,"22-CSTR-12369, 21-OSTR-17628"
43398225.0,**45% OFF**AMAZING Nola Home! 4BR/2BA/Sleeps 8!,240492406,Jean,,Central City,29.93564,-90.09208,Entire home/apt,,2,1,2020-07-04,0.02,7,0,0,"19STR-21481, 20-OSTR-1334"
43398703.0,**45% OFF**AMAZING Nola Home! 4BR/2BA/Sleeps 8!,240492406,Jean,,Central City,29.93571,-90.09179,Entire home/apt,,2,1,2020-07-20,0.02,7,0,0,"19STR-21481, 20-OSTR-1334"
44260318.0,Elegant Bywater Suite on a Traffic-Free Street,127435079,Nick & Kayla,,Bywater,29.96691,-90.02943,Entire home/apt,71.0,1,250,2024-02-25,5.74,1,0,46,"20-RSTR-25186, 20-OSTR-25241"
43406191.0,Luxury 3bd house close to FQ & City Hot Spots,345906460,Lilia,,Central City,29.93878,-90.07659,Entire home/apt,537.0,2,131,2024-02-22,2.83,1,273,21,"19STR-09071, 20-OSTR-0670"
43479642.0,NOLA Magnolia New Orleans Home Close to Everything,106289693,Vello,,Milan,29.93661,-90.09897,Entire home/apt,101.0,3,60,2024-03-04,1.72,90,146,20,"20-RSTR-33184, 23-OSTR-04893"
43518717.0,Luxe New Orleans Magic in Mid-City,248616614,Nancy,,Mid-City,29.96401,-90.09051,Entire home/apt,305.0,2,110,2024-02-25,2.66,2,134,21,"20RSTR-23463, 22-OSTR-12651"
43556889.0,Luxury Lofted Cottage in Heart of Uptown,116832308,Caitlin,,East Riverside,29.91864,-90.09811,Entire home/apt,,30,176,2024-01-31,4.47,1,37,21,"20RSTR-27596, 20OSTR-27596"
43604049.0,Spacious Retreat Near the French Quarter,11326919,Benjamin,,Tulane - Gravier,29.96442,-90.08086,Entire home/apt,321.0,2,156,2024-03-02,3.53,7,262,48,"22-CSTR-11204, 22-OSTR-09624"
44261214.0,Charming Three Bedroom Cottage - sleeps 7,356719124,B&W Courtyards,,Marigny,29.96302,-90.05378,Private room,462.0,30,12,2023-10-09,0.33,5,266,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43653614.0,CBD Condo - 3 Blocks to FQ!,347799659,The 820,,Central Business District,29.951403,-90.072075,Entire home/apt,130.0,30,10,2024-02-15,0.29,7,273,2,
43654959.0,1 BR Private Balcony! Close to Hospitals! Unit 203,347799659,The 820,,Central Business District,29.951403,-90.072075,Entire home/apt,124.0,30,6,2023-04-04,0.22,7,307,1,
44262492.0,Carriage House King - sleeps 2,356719124,B&W Courtyards,,Marigny,29.96317,-90.05267,Private room,186.0,30,2,2023-11-18,0.06,5,255,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43665333.0,Expansive Renovation in Mid-City | Hot Tub,319015619,Mitchel,,Mid-City,29.97038,-90.09188,Entire home/apt,3983.0,30,17,2021-12-19,0.37,1,365,0,"19STR-21271, 19-OSTR-0000"
43667406.0,"The perfect home away from home..
#nolastyle",180177420,Timia,,Pines Village,30.02656,-90.02289,Private room,87.0,2,47,2024-03-04,1.75,1,326,13,"21-RSTR-17262, 21-OSTR-18217"
43667468.0,Unit 301 Two BR in CBD near the FQ!,347799659,The 820,,Central Business District,29.951403,-90.072075,Entire home/apt,124.0,30,8,2023-06-30,0.29,7,320,3,
43678878.0,Super Gorgeous and Cozy NOLA Home!! SLEEPS 8,348836450,Sally,,Holy Cross,29.95906,-90.01536,Entire home/apt,,1,7,2021-07-25,0.18,1,0,0,"19STR-08431, 19-OSTR-0939"
44266252.0,Charming 1920s Cottage 2 Miles to French Quarter,2069071,Niki,,Mid-City,29.96394,-90.09725,Entire home/apt,117.0,1,198,2024-02-23,6.67,1,0,68,"22-CSTR-19950, 22-OSTR-19951"
43726689.0,"1 BR Private Balcony Close to FQ, Bourbon St!",347799659,The 820,,Central Business District,29.9521,-90.07292,Entire home/apt,124.0,30,1,2023-10-21,0.21,7,362,1,
43740565.0,Gorgeous Cottage Near French Quarter,183666,Bryant,,Treme - Lafitte,29.96630024,-90.06464311,Entire home/apt,92.0,3,33,2024-02-20,0.74,1,0,21,"18STR-08486, 19-OSTR-0000"
43754193.0,2 BR Walk to Bourbon Street! Unit 302,347799659,The 820,,Central Business District,29.951403,-90.072075,Entire home/apt,124.0,30,8,2024-03-04,0.23,7,287,3,
43771186.0,Penthouse Walking Distance to St Charles streetcar,101652405,Russell,,Uptown,29.93237,-90.1092,Entire home/apt,297.0,2,78,2024-02-20,2.09,16,139,25,"22-RSTR-09117, 22-OSTR-10405"
43832778.0,NOLA Marigny Cottage,350567787,Nola,,Bywater,29.96642,-90.0499,Entire home/apt,190.0,1,49,2024-02-26,1.41,1,0,12,"22-RSTR-05500, 22-OSTR-05449"
43835851.0,Beautiful Home Two Miles to Bourbon Street,190161950,Karen,,Mid-City,29.96493,-90.09592,Entire home/apt,206.0,2,99,2024-03-03,2.19,2,236,30,"22cstr-07771, 20-OSTR-00670"
43845016.0,Unit 402 Walk to Quarter! Penthouse!,347799659,The 820,,Central Business District,29.9514,-90.07208,Entire home/apt,124.0,30,0,,,7,342,0,
43856170.0,Lovely Cozy Home Two Miles To Bourbon Street,190161950,Karen,,Mid-City,29.9641,-90.09511,Entire home/apt,81.0,2,134,2024-03-10,2.96,2,311,33,"22cstr-07780, 20-OSTR-00670"
44289649.0,Beautiful NOLA 3br/2ba seconds from downtown,357076082,Rosco,,Gert Town,29.95424,-90.1004,Entire home/apt,276.0,30,81,2023-10-01,1.85,2,180,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
43899183.0,Uptown New Orleans! | Free Street Parking | Sleep6,73816458,Minh,,Irish Channel,29.9241333,-90.07958221,Entire home/apt,128.0,3,112,2024-02-12,2.62,2,73,16,"20STR-02737, 20-OSTR-02735"
43924555.0,Downtown Treasure in the Heart of New Orleans,127562846,Trenice,,Tulane - Gravier,29.96439,-90.08213,Entire home/apt,193.0,2,28,2024-02-25,0.74,3,164,11,"20-RSTR-01440, 21-OSTR-03152"
43939185.0,Historic Treme Apt/3 Blocks to French Quarter,265210525,Jeannette,,Treme - Lafitte,29.96774,-90.0667,Entire home/apt,171.0,2,190,2024-02-15,4.21,2,0,36,"20STR-01883, 19-OSTR-70100"
44051087.0,Lakefront-Marina in back! Get-a-way in New Orleans,69673813,James,,West End,30.02904,-90.11586,Entire home/apt,353.0,3,46,2024-01-07,1.12,1,76,13,"23CSTR-03113, 22-OSTR-15183"
44300198.0,Uptown Comfort with Yard-Pet Friendly with Fee,136061325,Amanda,,West Riverside,29.91642,-90.10742,Entire home/apt,96.0,2,26,2023-06-16,0.87,3,166,3,"19CSTR-23153, 20-OSTR-01276"
44135286.0,Depth- Rosenberg Collection by yourmom,169778005,Kayla,,Seventh Ward,29.96958,-90.06015,Entire home/apt,141.0,2,102,2024-03-07,3.42,2,135,43,"21-RSTR-20750, 21-OSTR-20770"
44146224.0,Comfortable living,318477443,Jeron,,St. Roch,29.98067,-90.05287,Entire home/apt,,2,0,,,2,0,0,"20STR-02822, 20-OSTR-0282"
44182003.0,"Beautiful, clean 1 BR Suite w/ amenities",138268413,Kenny,,Central City,29.93396,-90.08114,Private room,,2,0,,,1,111,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
44190017.0,"Dreamy Red Cottage- Centrally Located, Streetcars!",129080932,Alexandra And Aldo,,Milan,29.9337,-90.09479,Entire home/apt,,30,382,2024-02-26,8.8,9,0,88,"21-RSTR-12128, 23-OSTR-02575"
45203986.0,WALK TO THE FRENCH QUARTER AND FRENCHMEN ST!!!,39839266,New Orleans Properties,,Seventh Ward,29.96816,-90.06544,Entire home/apt,290.0,2,11,2024-02-18,0.26,10,216,2,"21STR-25894, 21-OSTR-08565"
45204147.0,Marigny studio apartment,18745429,Win,,Marigny,29.96432,-90.05318,Entire home/apt,,2,1,2020-11-01,0.02,1,0,0,"20STR-20585, 20-ostr-20584"
45218535.0,LOVELY CONDO IN THE HEART OF THE LOWER GARDEN DIST,39839266,New Orleans Properties,,Lower Garden District,29.93601,-90.07577,Entire home/apt,145.0,2,28,2023-10-22,0.65,10,132,1,"21STR-10526, 21-OSTR-08565"
45268896.0,NEW! Hilda’s Cottage in historic Esplanade Ridge,147234822,Ray,,Seventh Ward,29.97451,-90.07189,Entire home/apt,125.0,2,27,2024-03-07,0.74,1,54,10,"19STR-00000, 19-OSTR-0000"
45282738.0,Spectacular Roof Top Deck - Luxury 3 bedroom,64823547,Brenna And Nick,,Mid-City,29.96873,-90.08546,Entire home/apt,230.0,1,231,2024-03-04,5.4,79,279,31,"20-cstr-31913, 19-OSTR-26434"
44323272.0,New Orleans Home with a Saltwater POOL,14296522,Cheryl,,Marlyville - Fontainbleau,29.95192,-90.1123,Entire home/apt,,30,0,,,1,0,0,
45286342.0,Comfortable Victorian on Esplanade Avenue,87969031,Supreeya,,Treme - Lafitte,29.97133,-90.07206,Entire home/apt,349.0,2,66,2024-02-26,1.7,2,292,18,"19RSTR-26218, 19-OSTR-26695"
44334443.0,Double Parlor in Historic Lower Garden District,37614659,Owen,,Lower Garden District,29.9341413,-90.0719804,Entire home/apt,200.0,2,33,2024-01-29,2.98,10,0,33,"22-CSTR-08367, 22-OSTR-18927"
45300053.0,Skylight Studio Downtown New Orleans!,57065393,Travis,,Central Business District,29.95008,-90.07279,Entire home/apt,250.0,3,49,2024-02-14,1.17,1,165,12,"21-CSTR-16384, 19-OSTR-26283"
45312441.0,NEW Private Wieland French Quarter king suite,366248447,Beth,,Marigny,29.96334,-90.05973,Private room,225.0,30,45,2024-02-11,1.09,9,217,22,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45317802.0,Private cottage where French Quarter fun begins,366248447,Beth,,Marigny,29.96406,-90.0594,Private room,225.0,30,89,2024-02-27,2.14,9,215,18,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45363850.0,Hospitality in the City - Magnolia King Room,342206187,Magnolia Hotel,,Central Business District,29.95186,-90.06766,Private room,191.0,1,131,2024-02-25,3.13,12,112,35,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45363861.0,Downtown New Orleans Historic Charm! Walk to FQ,93771277,Jane,,Central Business District,29.95059,-90.06741,Entire home/apt,10000.0,199,3,2020-10-04,0.07,11,97,0,"20str-20614, 20-ostr-1010"
45364073.0,Skylight and Exposed Ceilings Downtown New Orleans,93771277,Jane,,Central Business District,29.95059,-90.06741,Entire home/apt,1906.0,199,3,2021-05-02,0.07,11,101,0,"20str-20613, 20-ostr-1010"
45364153.0,Exposed Brick & Hardwood Downtown New Orleans,93771277,Jane,,Central Business District,29.95059,-90.06741,Entire home/apt,1448.0,199,5,2020-10-05,0.12,11,121,0,"20str-20891, 20-ostr-1010"
45364283.0,Natural Vibe Downtown New Orleans - Walk to FQ,93771277,Jane,,Central Business District,29.9514,-90.06818,Entire home/apt,1290.0,199,3,2021-07-23,0.07,11,87,0,"20str-20889, 20-ostr-1010"
45364318.0,Hospitality in the City - Magnolia Double Queens,342206187,Magnolia Hotel,,Central Business District,29.9499,-90.06965,Private room,208.0,1,98,2024-02-25,2.3,12,190,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45366190.0,Charming Marigny Cottage - Krewe Du Vieux Oasis,119291090,Mansion On Royal St,,Marigny,29.96445,-90.054,Entire home/apt,377.0,1,175,2024-02-27,4.16,11,300,49,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45366253.0,Magnolia Hotel - Double Queen Room,342206187,Magnolia Hotel,,Central Business District,29.95076,-90.06972,Private room,208.0,1,128,2024-02-24,3.09,12,0,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45366407.0,Magnolia Hotel - Boutique King Room,342206187,Magnolia Hotel,,Central Business District,29.95102,-90.06853,Private room,191.0,1,107,2023-12-27,2.57,12,180,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45366740.0,Magnolia Hotel - Boutique King Room,342206187,Magnolia Hotel,,Central Business District,29.95213,-90.06811,Private room,191.0,1,131,2024-01-28,3.13,12,162,20,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
44334448.0,Green Room in Historic Lower Garden District,37614659,Owen,,Lower Garden District,29.93419,-90.07189,Entire home/apt,208.0,2,83,2024-02-23,2.47,10,303,29,"22-CSTR-19445, 22-OSTR-18927"
44336767.0,Pied A Terre,357670205,LaTanya,,Seventh Ward,29.98178,-90.07228,Entire home/apt,299.0,30,6,2022-04-03,0.17,5,345,0,"19STR-19138, 19-OSTR-3223"
45383911.0,Tropical Oasis Near FQ | Heated Pool | Local Art,8329708,Sam,,Tulane - Gravier,29.96195,-90.08978,Entire home/apt,677.0,3,141,2024-02-26,3.34,16,0,30,"22-CSTR-06089, 23-OSTR-07682"
45385522.0,Comfortable Home - steps to the French Quarter,15494239,Adam,,Marigny,29.967,-90.05933,Entire home/apt,164.0,2,201,2024-03-09,4.95,2,0,65,"21-RSTR-05259, 21-OSTR-05261"
45400394.0,Marais Victorian - Monthly Rental - Steps to FQ,2019341,Historic Getaways,,Seventh Ward,29.96783,-90.06385,Entire home/apt,80.0,30,10,2023-02-27,0.29,32,252,0,"23rstr-15243, 23OSTR-92736"
45407414.0,Fontainebleau Bed & Breakfast,367185326,Keith,,Marlyville - Fontainbleau,29.95272,-90.11355,Entire home/apt,,30,4,2021-01-01,0.1,1,0,0,"17STR-21459, 20-OSTR-02515"
45411963.0,French Quarter Prime 1BR Villa in heart of Nola,303719667,Chris,,Central Business District,29.95345,-90.0681,Entire home/apt,169.0,4,1,2022-10-02,0.06,8,27,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45413954.0,The Heart of New Orleans Lakeview/Mid-City Area,367274618,Sean,,Navarre,29.98896,-90.10814,Entire home/apt,125.0,2,51,2024-02-25,1.91,2,44,18,"21-RSTR-07304, 21-OSTR-06263"
45425287.0,Perfectly Located in The Heart of New Orleans,367274618,Sean,,Navarre,29.989088,-90.1091,Entire home/apt,129.0,2,75,2024-03-06,2.21,2,44,13,"20-RSTR-33486, 23-OSTR-02339"
44388916.0,Contemporary NOLA Home - Walk to City Park!,122380652,Evolve,,St. Bernard Area,29.99915,-90.08131,Entire home/apt,253.0,30,0,,,25,363,0,
45455886.0,Private Uptown 1850s Rowhouse for large groups!,136798611,Missy,,Central City,29.93701,-90.07777,Entire home/apt,,3,34,2024-02-12,1.09,1,0,26,"21-cstr-10946, 20-ostr-01377"
45470850.0,Sonder The Printing Press | 2BR Apt w/ Patio,218602737,Sonder (New Orleans),,Central Business District,29.9484,-90.07088,Entire home/apt,303.0,2,66,2024-02-18,1.59,61,231,23,"20STR-27098, 20-OSTR-26897"
45484687.0,Great for groups,25140095,Margitta,,Central City,29.93626976,-90.08226013,Entire home/apt,346.0,2,1,2024-01-03,0.43,3,52,1,"20STR-19084, 19-OSTR-00055"
45505335.0,Stunning One Bedroom Loft Steps to French Quarter,95683904,Brad,,Central Business District,29.95082,-90.07124,Entire home/apt,150.0,3,123,2024-03-09,2.94,22,64,32,"21-CSTR-09848, 20-OSTR-00047"
45530105.0,Nola Condo located just 5 mins from downtown,11372242,Thiamanti,,Lower Garden District,29.93594,-90.07543,Entire home/apt,,30,9,2022-08-13,0.23,46,0,0,
44392071.0,Chateau Belle!,193353120,Jeremy,,St. Claude,29.97383,-90.04096,Entire home/apt,,1,14,2023-12-09,0.35,1,0,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45532520.0,Serenity In the Marigny B&B/Spa (Sage& St Charles),1792160,Daphne,,Marigny,29.96633,-90.06108,Private room,180.0,2,10,2024-02-04,0.36,6,261,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45533804.0,Southern Comfort Cottage Monthly ok,79167221,Leonor & Brandon,,St.  Anthony,30.01764,-90.06449,Entire home/apt,54.0,30,248,2024-02-02,5.93,3,316,22,"18str-07120, 20-ostr-02845"
45542346.0,English Manor | Family Friendly | Walk Everywhere,314687939,Sarah,,Marigny,29.96542,-90.05844,Entire home/apt,340.0,3,87,2024-03-10,2.56,1,184,34,"22-CSTR-18778, 22-OSTR-18780"
45542652.0,Sunny Mid-Century House w Heated Pool 5br|3ba,232296790,Michael And Marcia,,Central City,29.93787,-90.08105,Entire home/apt,423.0,2,118,2024-02-21,2.92,17,213,28,"20-CSTR-02104, 22-OSTR-18234"
45543509.0,Opelousas Outpost 2 pet friendly & covered balcony,112431847,Jennifer,,Whitney,29.94983,-90.04557,Entire home/apt,75.0,30,0,,,3,364,0,
44428347.0,Adorable & Spacious 2 BR Uptown Apartment!,358348559,Leslie,,Irish Channel,29.91992,-90.085,Entire home/apt,147.0,1,74,2024-02-18,1.72,1,0,18,"17STR-10678, 20-OSTR-10678"
45559864.0,"New listing! Home w/pool table, AC, WiFi, W/D-near French Quarter & Downtown",48063197,Vacasa Louisiana,,Old Aurora,29.92247,-89.99627,Entire home/apt,270.0,30,0,,,13,364,0,"19STR-21210, 19-OSTR-21210"
45567061.0,"A Holy Cross Gem, two blocks from the Levee",44346873,Lucille,,Holy Cross,29.9541,-90.01228,Private room,90.0,30,0,,,1,365,0,
44469387.0,Condo steps from Magazine St. New bed,210591630,Faith,,Lower Garden District,29.932,-90.07418,Entire home/apt,102.0,3,50,2024-02-29,1.14,1,129,31,"22-CSTR-10058, 22-OSTR-01548"
45592901.0,The NoLa Attic,14755539,Abby,,Central City,29.93367,-90.08443,Entire home/apt,69.0,30,18,2024-02-26,0.46,1,272,6,
45621368.0,Lovely Decor & Courtyard- Uptown/Hollygrove,279774197,Bree,,Hollygrove,29.96267,-90.12248,Entire home/apt,89.0,30,40,2022-12-16,0.96,1,42,0,"19STR-23655, 20-OSTR-26240"
45634491.0,Elegant Spacious 1 Bedroom Condo off Magazine St!,135108051,Ash,,Lower Garden District,29.93108,-90.074,Entire home/apt,249.0,3,94,2024-02-24,2.3,10,0,25,"19STR-25295, 23-ostr-14676"
44489952.0,Sonder The Printing Press | 1BR Apt w/ Balcony,218602737,Sonder (New Orleans),,Central Business District,29.94658,-90.07314,Entire home/apt,194.0,2,170,2024-02-12,4.11,61,0,54,"20STR-27102, 20-OSTR-26897"
45660059.0,"Lux NOLA Retreat Perfect for Work, Grp, Fam Stays",62774691,Luke,,Uptown,29.92346,-90.10912,Entire home/apt,799.0,30,0,,,7,126,0,"20CSTR-20139, 20-Ostr-02681"
45686507.0,Serenity in the Marigny B&B/Spa (Calas and Canal),1792160,Daphne,,Marigny,29.96767,-90.05908,Private room,180.0,2,2,2022-11-26,0.08,6,261,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
44490051.0,Sonder The Printing Press | Two-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.94663,-90.07135,Entire home/apt,279.0,2,345,2024-02-24,8.02,61,355,168,"21-CSTR-15931, 21-OSTR-16406"
44490151.0,Sonder The Printing Press | 3BR Apt w/ Balcony,218602737,Sonder (New Orleans),,Central Business District,29.94612,-90.07304,Entire home/apt,356.0,2,253,2024-02-22,5.85,61,0,54,"20STR-27101, 20-OSTR-26897"
44505699.0,Neighborly North Dupre,242412235,Neil,,Bayou St. John,29.97819,-90.08178,Entire home/apt,109.0,2,88,2024-02-22,2.03,1,0,19,"20STR-27197, 20-OSTR-27196"
45687081.0,Serenity in the Marigny B&B / Spa (Love & Loyola),1792160,Daphne,,Marigny,29.96765,-90.06107,Private room,189.0,2,6,2024-02-14,0.29,6,267,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45687195.0,Serenity the Marigny B&B/Spa (Reign & Rampart),1792160,Daphne,,Marigny,29.9672184,-90.06018829,Private room,180.0,2,3,2023-10-31,0.16,6,260,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
45701740.0,Boutique Artful & Sun-Bathed Uptown Studio,62774691,Luke,,Uptown,29.92647,-90.10929,Entire home/apt,175.0,1,167,2024-02-25,4.0,7,0,34,"17STR-21731, 20-Ostr-02121"
45737561.0,The Josephine Suite,64365837,Mike,,Central City,29.93922,-90.08364,Entire home/apt,116.0,3,126,2024-03-02,3.03,57,352,27,"19STR-00000, 19-OSTR-0000"
45749252.0,Lux New! Pool Hot Tub Paradise! Family Pad !,16753214,Bradley,,Mid-City,29.97139,-90.10525,Entire home/apt,218.0,31,17,2021-11-08,0.41,7,161,0,
45785631.0,Riverfront in Historical Algiers Point,371182772,Stuart,,Algiers Point,29.94968,-90.0532,Entire home/apt,170.0,30,2,2023-03-05,0.13,2,69,0,
